Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
1381,69.0,0.0,53.0,1.0,53.0,60618.0,0.0,839.9534627312312,839.9534627312312,0.0,9182.380440711975,,,,,,,,,,,,,,,,184.2276584449221,255.51500886805894,831.0204172509011,-0.2237556574852062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382,69.0,0.0,92.0,2.0,39.0,60657.0,0.0,1349.118131894615,1349.118131894615,0.0,9185.754009723663,,,,,,,,,,,,,,,,567.873745422386,415.24626605197386,1328.2993551783202,-0.03235501883274005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383,69.0,0.0,117.0,3.0,25.0,60682.0,0.0,620.2965261795065,620.2965261795065,0.0,9188.274646759033,,,,,,,,,,,,,,,,195.2323077234106,194.2124949712234,616.0317502366582,-0.059225675990952305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1384,69.0,0.0,165.0,4.0,48.0,60730.0,0.0,1113.2069188617095,1113.2069188617095,0.0,9193.10770702362,,,,,,,,,,,,,,,,314.9409678841855,351.84618195917545,1099.1889413446133,-0.1570055249773151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1385,69.0,0.0,209.0,5.0,44.0,60774.0,0.0,1501.2670365304666,1501.2670365304666,0.0,9196.817592382431,,,,,,,,,,,,,,,,607.5621450921661,452.3331721799269,1476.0103124588702,-0.043113678204909106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386,69.0,0.0,239.0,6.0,30.0,60804.0,0.0,1043.742698802064,1043.742698802064,0.0,9199.620072364807,,,,,,,,,,,,,,,,430.6126035927002,326.38852808541435,1031.8561768711545,-0.03594602603094004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1387,69.0,0.0,260.0,7.0,21.0,60825.0,0.0,510.2136443989999,510.2136443989999,0.0,9201.794905900955,,,,,,,,,,,,,,,,160.8373600994134,161.34213896776208,507.34340324015255,-0.0502759573321024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388,69.0,0.0,388.0,8.0,128.0,60953.0,0.0,3914.2966025492997,3914.2966025492997,0.0,9211.323162317276,,,,,,,,,,,,,,,,1909.838701050443,1089.364732051651,3673.5107595744184,-0.041315478204909106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1389,69.0,0.0,461.0,9.0,73.0,61026.0,0.0,2048.369129040735,2048.369129040735,0.0,9217.02967262268,,,,,,,,,,,,,,,,837.7849085526043,632.8832910081962,1989.2000307471442,-0.10022234948046009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1390,69.0,0.0,507.0,10.0,46.0,61072.0,0.0,1394.2077354967296,1394.2077354967296,0.0,9220.860657215118,,,,,,,,,,,,,,,,528.7578332089408,436.79821136216407,1371.2561313004187,-0.0788803431567741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1391,69.0,0.0,568.0,11.0,61.0,61133.0,0.0,1976.5983844995746,1976.5983844995746,0.0,9225.674765110016,,,,,,,,,,,,,,,,856.0432132030668,588.8575788043429,1926.3060545487363,-0.041315478204909106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392,69.0,0.0,595.0,12.0,27.0,61160.0,0.0,674.1897381070617,674.1897381070617,0.0,9228.343091011047,,,,,,,,,,,,,,,,214.2229131135465,214.56918502524678,669.0747942472433,-0.06816824492035954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393,69.0,0.0,622.0,13.0,27.0,61187.0,0.0,553.5712233982827,553.5712233982827,0.0,9230.92027258873,,,,,,,,,,,,,,,,159.20259229706718,177.72205452683093,549.8225759822443,-0.08242301069274535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1394,69.0,0.0,721.0,14.0,99.0,61286.0,0.0,3381.615108324917,3381.615108324917,0.0,9238.458894014359,,,,,,,,,,,,,,,,1521.93064169222,927.637606912353,3234.1781529503387,-0.0466759627267042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1395,69.0,0.0,749.0,15.0,28.0,61314.0,0.0,679.2394995543456,679.2394995543456,0.0,9241.100587368011,,,,,,,,,,,,,,,,214.1264486614395,214.25005913894802,673.9178768686942,-0.05742927239275231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396,69.0,0.0,815.0,16.0,66.0,61380.0,0.0,1817.5620036081375,1817.5620036081375,0.0,9246.569162607193,,,,,,,,,,,,,,,,875.893761470857,533.8482354946974,1761.5145298809425,-0.05386516992490419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397,69.0,0.0,832.0,17.0,17.0,61397.0,0.0,449.74019064099065,449.74019064099065,0.0,9248.482650995255,,,,,,,,,,,,,,,,152.64768533760707,140.41093934321248,447.59277276301447,-0.03415142063274004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1398,69.0,0.0,863.0,18.0,31.0,61428.0,0.0,1059.0372358897419,1059.0372358897419,0.0,9251.379218816757,,,,,,,,,,,,,,,,408.8697992285305,337.1165488494021,1047.4096817954533,-0.03951906921210731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1399,69.0,0.0,881.0,19.0,18.0,61446.0,0.0,428.07307134837623,428.07307134837623,0.0,9254.193772315979,,,,,,,,,,,,,,,,135.05863918578694,136.01383925980932,426.068083926959,-0.041322663813907305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,69.0,0.0,944.0,20.0,63.0,61509.0,0.0,2203.2826836144263,2203.2826836144263,0.0,9259.22318315506,,,,,,,,,,,,,,,,973.1289490085414,671.6964214685657,2144.119679506395,-0.05206696992490419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401,70.0,0.0,60.0,1.0,60.0,61569.0,0.0,2040.0548134386345,2040.0548134386345,0.0,9322.121077775955,,,,,,,,,,,,,,,,799.297853401514,630.7977763775662,1994.0910332678122,-0.07172341197434925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1402,70.0,0.0,97.0,2.0,37.0,61606.0,0.0,1269.1315620764265,1269.1315620764265,0.0,9325.326298952103,,,,,,,,,,,,,,,,542.7992140517807,386.1450408931372,1250.2982894459567,-0.03235322063274005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1403,70.0,0.0,128.0,3.0,31.0,61637.0,0.0,900.6312354197427,900.6312354197427,0.0,9328.261329889297,,,,,,,,,,,,,,,,336.555292271636,280.55526118961797,891.0891104697916,-0.05207235913210239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404,70.0,0.0,209.0,4.0,81.0,61718.0,0.0,2748.9727777959297,2748.9727777959297,0.0,9334.597692728043,,,,,,,,,,,,,,,,1196.254850202068,796.8622495814415,2654.730865795358,-0.03951547820490911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,70.0,0.0,249.0,5.0,40.0,61758.0,0.0,1429.4206743303512,1429.4206743303512,0.0,9338.027955532074,,,,,,,,,,,,,,,,594.8200481130347,445.0309191816655,1407.0349073131429,-0.05207056452670419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1406,70.0,0.0,311.0,6.0,62.0,61820.0,0.0,2028.365605194934,2028.365605194934,0.0,9343.0947432518,,,,,,,,,,,,,,,,827.9047422489492,628.4464042531699,1979.0145257012011,-0.07350010180174531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1407,70.0,0.0,330.0,7.0,19.0,61839.0,0.0,481.9097201438148,481.9097201438148,0.0,9345.1195602417,,,,,,,,,,,,,,,,140.65159589304088,150.8312324692115,479.7170568787258,-0.05386516992490419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1408,70.0,0.0,446.0,8.0,116.0,61955.0,0.0,4520.452757071796,4520.452757071796,0.0,9353.889695882797,,,,,,,,,,,,,,,,2050.487436418411,1292.1358117418558,4286.883097544808,-0.04131188000490911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1409,70.0,0.0,532.0,9.0,86.0,62041.0,0.0,3193.2488445050108,3193.2488445050108,0.0,9360.436699151993,,,,,,,,,,,,,,,,1454.7814631393446,951.6441954172464,3071.208847522549,-0.05386516992490419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410,70.0,0.0,625.0,10.0,93.0,62134.0,0.0,2287.144243420344,2287.144243420344,0.0,9367.561410665512,,,,,,,,,,,,,,,,1125.910498489443,613.8069355421986,2184.619186247074,-0.0484867357518934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411,70.0,0.0,691.0,11.0,66.0,62200.0,0.0,2207.982471122821,2207.982471122821,0.0,9372.773996591568,,,,,,,,,,,,,,,,920.5424363178641,631.3324496409498,2149.376046372214,-0.044910080004909106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412,70.0,0.0,745.0,12.0,54.0,62254.0,0.0,1447.7880204931798,1447.7880204931798,0.0,9377.278582811356,,,,,,,,,,,,,,,,607.7581324622791,374.04330915889784,1416.3854668070237,-0.04132086741210731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413,70.0,0.0,771.0,13.0,26.0,62280.0,0.0,731.5829192798234,731.5829192798234,0.0,9379.825213432312,,,,,,,,,,,,,,,,251.51076496548598,224.2335249326552,725.7694087995205,-0.039520872806709115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414,70.0,0.0,821.0,14.0,50.0,62330.0,0.0,1386.8000041202154,1386.8000041202154,0.0,9384.02774143219,,,,,,,,,,,,,,,,541.1062875403964,419.46409978855667,1361.105795538734,-0.06637543233295234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415,70.0,0.0,845.0,15.0,24.0,62354.0,0.0,563.5036057253166,563.5036057253166,0.0,9386.401230573654,,,,,,,,,,,,,,,,180.42147901020618,174.1470711966278,559.7332234525243,-0.0484759519428952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1416,70.0,0.0,879.0,16.0,34.0,62388.0,0.0,1039.1443263279327,1039.1443263279327,0.0,9390.24442911148,,,,,,,,,,,,,,,,396.35668204971705,320.6450104607394,1026.6948940322748,-0.0484705681249042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1417,70.0,0.0,899.0,17.0,20.0,62408.0,0.0,459.02172075881697,459.02172075881697,0.0,9392.331314325333,,,,,,,,,,,,,,,,154.35212383808937,144.32625121982286,456.3910693514066,-0.043111880004909106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1418,70.0,0.0,930.0,18.0,31.0,62439.0,0.0,1063.5362656719462,1063.5362656719462,0.0,9395.235245227814,,,,,,,,,,,,,,,,416.5399375454085,338.6196622580294,1051.6752028108497,-0.0431154746067091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419,70.0,0.0,946.0,19.0,16.0,62455.0,0.0,312.14669170240245,312.14669170240245,0.0,9397.17332482338,,,,,,,,,,,,,,,,85.89987973560693,100.95961633146021,311.0833770036365,-0.05207235913210239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420,70.0,0.0,1006.0,20.0,60.0,62515.0,0.0,1169.69508239563,1169.69508239563,0.0,9402.11359834671,,,,,,,,,,,,,,,,300.62351464491735,371.48621369678773,1152.8104819989342,-0.23088597237818811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421,71.0,0.0,57.0,1.0,57.0,62572.0,0.0,1844.0463578072238,1844.0463578072238,0.0,9468.317849636078,,,,,,,,,,,,,,,,827.9457067067126,533.4363928497784,1798.6521046295707,-0.03414782603094005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1422,71.0,0.0,100.0,2.0,43.0,62615.0,0.0,1365.875154788061,1365.875154788061,0.0,9472.02474474907,,,,,,,,,,,,,,,,578.1493983894338,412.48225072380615,1342.3570877450609,-0.03235142423094005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423,71.0,0.0,120.0,3.0,20.0,62635.0,0.0,518.532180981614,518.532180981614,0.0,9474.130543231964,,,,,,,,,,,,,,,,156.57595417832042,162.5108860890592,515.9165784765241,-0.04847236452670419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424,71.0,0.0,194.0,4.0,74.0,62709.0,0.0,1919.620150371513,1919.620150371513,0.0,9479.88310623169,,,,,,,,,,,,,,,,949.7117153570159,554.5423727179433,1851.192676111206,-0.0502759573321024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425,71.0,0.0,235.0,5.0,41.0,62750.0,0.0,1408.0318880287602,1408.0318880287602,0.0,9483.428239107132,,,,,,,,,,,,,,,,577.9901922713008,437.3868704087449,1385.7200101557924,-0.03951547820490911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426,71.0,0.0,264.0,6.0,29.0,62779.0,0.0,986.0267397278772,986.0267397278772,0.0,9486.198047161102,,,,,,,,,,,,,,,,408.05439104342486,303.67633984152405,975.168330718336,-0.025172999029970014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427,71.0,0.0,283.0,7.0,19.0,62798.0,0.0,479.51359106869177,479.51359106869177,0.0,9488.30661892891,,,,,,,,,,,,,,,,167.51773917872165,150.1808873677409,476.80756158588196,-0.03055142423094005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1428,71.0,0.0,323.0,8.0,40.0,62838.0,0.0,1381.9375665031425,1381.9375665031425,0.0,9491.811975240707,,,,,,,,,,,,,,,,601.2369267468574,406.2885596353509,1359.2473367700386,-0.025172999029970014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1429,71.0,0.0,349.0,9.0,26.0,62864.0,0.0,534.4450915980784,534.4450915980784,0.0,9494.305170536041,,,,,,,,,,,,,,,,153.40931246862993,163.99725910890214,530.9874369108052,-0.06636287366821532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1430,71.0,0.0,393.0,10.0,44.0,62908.0,0.0,1132.6819313656715,1132.6819313656715,0.0,9498.089627504349,,,,,,,,,,,,,,,,395.38150959542946,353.95029775202596,1116.4015464899626,-0.09133162181374074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1431,71.0,0.0,511.0,11.0,118.0,63026.0,0.0,4351.721325445559,4351.721325445559,0.0,9507.778105735779,,,,,,,,,,,,,,,,1977.8998686988377,1226.5614356474766,4122.45159253163,-0.041319072806709115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1432,71.0,0.0,555.0,12.0,44.0,63070.0,0.0,1463.7514465866946,1463.7514465866946,0.0,9511.597808599472,,,,,,,,,,,,,,,,616.977877430912,449.1484779826161,1438.0424624421767,-0.041315478204909106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1433,71.0,0.0,579.0,13.0,24.0,63094.0,0.0,814.2434043434473,814.2434043434473,0.0,9513.97386598587,,,,,,,,,,,,,,,,307.78974801436937,264.8043443378786,807.6641145056084,-0.044910080004909106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1434,71.0,0.0,655.0,14.0,76.0,63170.0,0.0,2526.6559442835937,2526.6559442835937,0.0,9519.995488405228,,,,,,,,,,,,,,,,1098.932971683951,742.1758167100642,2445.5826210566697,-0.05386516992490419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435,71.0,0.0,677.0,15.0,22.0,63192.0,0.0,609.6955159874854,609.6955159874854,0.0,9522.314514160156,,,,,,,,,,,,,,,,197.69263897927848,192.42888658551013,605.9522301601014,-0.05206876812490419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1436,71.0,0.0,699.0,16.0,22.0,63214.0,0.0,485.5799988967795,485.5799988967795,0.0,9524.548639297485,,,,,,,,,,,,,,,,118.74135584583333,149.00980231291828,483.4511402083796,-0.07528931799274712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437,71.0,0.0,714.0,17.0,15.0,63229.0,0.0,382.9292574544887,382.9292574544887,0.0,9526.32850933075,,,,,,,,,,,,,,,,107.53966740654967,120.9638993302533,381.69786030369426,-0.039517274606709105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438,71.0,0.0,746.0,18.0,32.0,63261.0,0.0,1051.677027040154,1051.677027040154,0.0,9529.346293926239,,,,,,,,,,,,,,,,397.7074683067514,331.6027978641957,1039.9903784327703,-0.05027056812490419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1439,71.0,0.0,764.0,19.0,18.0,63279.0,0.0,440.85078815948265,440.85078815948265,0.0,9531.268597841263,,,,,,,,,,,,,,,,126.21284475443456,133.99811580357726,439.0179749288318,-0.039517274606709105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440,71.0,0.0,830.0,20.0,66.0,63345.0,0.0,2085.71910637829,2085.71910637829,0.0,9536.576606988907,,,,,,,,,,,,,,,,864.4869626863925,584.6672974828848,2030.6936605014898,-0.03414962423094005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441,72.0,0.0,46.0,1.0,46.0,63391.0,0.0,1554.8226431684484,1554.8226431684484,0.0,9590.098489284515,,,,,,,,,,,,,,,,650.9608959425551,466.8840138159519,1526.4048468018927,-0.04131188000490911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1442,72.0,0.0,79.0,2.0,33.0,63424.0,0.0,998.2863887265254,998.2863887265254,0.0,9593.061328411102,,,,,,,,,,,,,,,,333.6065084198566,325.99609251123786,988.2656395882583,-0.0806767449567741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443,72.0,0.0,100.0,3.0,21.0,63445.0,0.0,602.7561289844405,602.7561289844405,0.0,9595.27947640419,,,,,,,,,,,,,,,,218.1834416768564,189.7412928168359,598.7730497589856,-0.03594602603094004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444,72.0,0.0,163.0,4.0,63.0,63508.0,0.0,2148.42199145491,2148.42199145491,0.0,9600.335717916489,,,,,,,,,,,,,,,,923.635348802502,663.1496339565796,2092.325289770122,-0.05742387779095231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445,72.0,0.0,210.0,5.0,47.0,63555.0,0.0,1549.0650793728003,1549.0650793728003,0.0,9604.337212085724,,,,,,,,,,,,,,,,656.6608425056148,476.51842228022036,1519.721741516553,-0.043113678204909106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446,72.0,0.0,246.0,6.0,36.0,63591.0,0.0,1008.4901614721854,1008.4901614721854,0.0,9607.616207361221,,,,,,,,,,,,,,,,390.88324413774916,306.462161244955,995.413778461688,-0.0484705681249042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447,72.0,0.0,270.0,7.0,24.0,63615.0,0.0,567.475958882572,567.475958882572,0.0,9609.976325273514,,,,,,,,,,,,,,,,176.01516496240535,173.8734832082336,563.8154103338082,-0.0484795501428952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448,72.0,0.0,398.0,8.0,128.0,63743.0,0.0,3149.5564830156595,3149.5564830156595,0.0,9619.551247358322,,,,,,,,,,,,,,,,1253.5678009470544,773.4177300012443,2992.0918963908302,-0.0484849393500934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449,72.0,0.0,470.0,9.0,72.0,63815.0,0.0,1779.7787431017703,1779.7787431017703,0.0,9625.191033124924,,,,,,,,,,,,,,,,680.8233471856357,562.765083751121,1732.4919540584638,-0.13222889179915429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,72.0,0.0,519.0,10.0,49.0,63864.0,0.0,1458.8795452248278,1458.8795452248278,0.0,9629.403347730637,,,,,,,,,,,,,,,,530.8220627729808,461.2892306014139,1434.3035677166688,-0.09314234822396499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451,72.0,0.0,601.0,11.0,82.0,63946.0,0.0,2469.9892634208536,2469.9892634208536,0.0,9635.696787118912,,,,,,,,,,,,,,,,1078.1565673370715,737.4015069777242,2383.9643892885038,-0.07171984968087336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1452,72.0,0.0,650.0,12.0,49.0,63995.0,0.0,1552.6149407679309,1552.6149407679309,0.0,9640.698992729187,,,,,,,,,,,,,,,,603.2196648978354,468.6546816440578,1524.581758946884,-0.0484777573321024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453,72.0,0.0,670.0,13.0,20.0,64015.0,0.0,568.7316990702722,568.7316990702722,0.0,9642.747962713242,,,,,,,,,,,,,,,,174.51440225747723,183.21347546538578,565.807218243366,-0.0502759573321024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454,72.0,0.0,780.0,14.0,110.0,64125.0,0.0,3845.2442654409087,3845.2442654409087,0.0,9651.003574848175,,,,,,,,,,,,,,,,1702.6759577574317,1133.5100886831542,3661.6115216092007,-0.06636825928799733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455,72.0,0.0,815.0,15.0,35.0,64160.0,0.0,949.9408806094391,949.9408806094391,0.0,9654.10715341568,,,,,,,,,,,,,,,,374.41948556462427,302.883135825345,937.7739725872646,-0.05563825441074332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1456,72.0,0.0,895.0,16.0,80.0,64240.0,0.0,1588.5755629963494,1588.5755629963494,0.0,9660.301626205444,,,,,,,,,,,,,,,,680.1855991361505,408.79091741086893,1535.6964114769344,-0.041315474606709104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457,72.0,0.0,920.0,17.0,25.0,64265.0,0.0,578.0670074104883,578.0670074104883,0.0,9662.80633187294,,,,,,,,,,,,,,,,168.34156850148875,178.37376302389873,574.4329010990504,-0.06279159817432357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458,72.0,0.0,943.0,18.0,23.0,64288.0,0.0,718.2503100287695,718.2503100287695,0.0,9665.083411455154,,,,,,,,,,,,,,,,261.60788314334206,234.73438083584054,712.9462749914643,-0.04132086741210731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459,72.0,0.0,962.0,19.0,19.0,64307.0,0.0,458.577390818814,458.577390818814,0.0,9667.313699960709,,,,,,,,,,,,,,,,130.4827649476688,143.97428485874048,456.5547730578664,-0.05386516992490419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460,72.0,0.0,1027.0,20.0,65.0,64372.0,0.0,2438.127091090962,2438.127091090962,0.0,9672.614432811737,,,,,,,,,,,,,,,,1071.19494097255,745.3707358916223,2370.8702902179643,-0.0520741519428952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1461,73.0,0.0,49.0,1.0,49.0,64421.0,0.0,1674.1737658235909,1674.1737658235909,0.0,9744.630604505539,,,,,,,,,,,,,,,,735.5175680715828,497.6677279133868,1639.7731781662503,-0.03594602603094004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462,73.0,0.0,93.0,2.0,44.0,64465.0,0.0,1442.5300749158523,1442.5300749158523,0.0,9748.361600160599,,,,,,,,,,,,,,,,581.3300024531828,464.0700794919299,1418.369924732645,-0.0556220975567793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463,73.0,0.0,110.0,3.0,17.0,64482.0,0.0,480.20534110075425,480.20534110075425,0.0,9751.038124799728,,,,,,,,,,,,,,,,166.83222677412388,154.0912907366949,477.84704028588015,-0.03235501883274005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464,73.0,0.0,181.0,4.0,71.0,64553.0,0.0,2323.5340394193995,2323.5340394193995,0.0,9756.560638427734,,,,,,,,,,,,,,,,1001.3924481888172,702.6891116088235,2254.689865463456,-0.046683144744695204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465,73.0,0.0,227.0,5.0,46.0,64599.0,0.0,1625.6032986569435,1625.6032986569435,0.0,9760.481939792633,,,,,,,,,,,,,,,,685.1095077301044,487.28826069576553,1595.6839452466052,-0.03414962423094005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466,73.0,0.0,253.0,6.0,26.0,64625.0,0.0,771.8355876657679,771.8355876657679,0.0,9762.968830347061,,,,,,,,,,,,,,,,263.3330369594139,253.1057428288091,765.7546833882119,-0.053838268781968505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,73.0,0.0,385.0,7.0,132.0,64757.0,0.0,3561.7395248216285,3561.7395248216285,0.0,9772.801407814026,,,,,,,,,,,,,,,,1570.485678195007,969.389150405019,3357.7932085083958,-0.08601939276998895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,73.0,0.0,465.0,8.0,80.0,64837.0,0.0,2341.9164719000064,2341.9164719000064,0.0,9779.06204366684,,,,,,,,,,,,,,,,892.9987723245362,717.6274676081933,2272.749319433477,-0.13578589444359024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469,73.0,0.0,482.0,9.0,17.0,64854.0,0.0,463.75148487863544,463.75148487863544,0.0,9781.057251214981,,,,,,,,,,,,,,,,159.2077457902434,148.4129048256927,461.5064596598612,-0.030555018832740047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470,73.0,0.0,590.0,10.0,108.0,64962.0,0.0,3242.9706584254423,3242.9706584254423,0.0,9789.237973928452,,,,,,,,,,,,,,,,1295.641736989203,900.8898734660438,3106.1474983289377,-0.0502741627267042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1471,73.0,0.0,647.0,11.0,57.0,65019.0,0.0,2054.458771651608,2054.458771651608,0.0,9793.859168291092,,,,,,,,,,,,,,,,913.2509533988707,598.9505105480491,2004.407875183056,-0.03414962423094005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
